"","spearman_correlation","assay","id","host_gene_id","host_gene_name","mirna_id","mirna_name","host_gene_stable_id"
"1012",NA,"polyA plus RNA-seq","Lingo2 (Mir873a)","ENSMUSG00000045083.14","Lingo2","ENSMUSG00000078057.1","Mir873a","ENSMUSG00000045083"
"1013",NA,"polyA plus RNA-seq","B4galt1 (Mir5123)","ENSMUSG00000028413.13","B4galt1","ENSMUSG00000096377.1","Mir5123","ENSMUSG00000028413"
"1014",NA,"polyA plus RNA-seq","Zcchc7 (Gm22639)","ENSMUSG00000035649.17","Zcchc7","ENSMUSG00000094842.1","Gm22639","ENSMUSG00000035649"
"1015",NA,"polyA plus RNA-seq","Slc25a51 (Gm25692)","ENSMUSG00000045973.18","Slc25a51","ENSMUSG00000093185.1","Gm25692","ENSMUSG00000045973"
"1016",NA,"polyA plus RNA-seq","Ptprd (Gm23159)","ENSMUSG00000028399.18","Ptprd","ENSMUSG00000092829.1","Gm23159","ENSMUSG00000028399"
"1017",NA,"polyA plus RNA-seq","Gm11264 (Gm22402)","ENSMUSG00000087110.1","Gm11264","ENSMUSG00000092661.1","Gm22402","ENSMUSG00000087110"
"1018",NA,"polyA plus RNA-seq","Patj (Gm26154)","ENSMUSG00000061859.16","Patj","ENSMUSG00000076294.1","Gm26154","ENSMUSG00000061859"
"1019",NA,"polyA plus RNA-seq","Gm12718 (Gm23064)","ENSMUSG00000086136.1","Gm12718","ENSMUSG00000094477.1","Gm23064","ENSMUSG00000086136"
"1020",NA,"polyA plus RNA-seq","Nfyc (Mir30e)","ENSMUSG00000032897.17","Nfyc","ENSMUSG00000065409.1","Mir30e","ENSMUSG00000032897"
"1021",NA,"polyA plus RNA-seq","Grik3 (Mir692-2)","ENSMUSG00000001985.9","Grik3","ENSMUSG00000094403.1","Mir692-2","ENSMUSG00000001985"
"1022",NA,"polyA plus RNA-seq","Epb41 (Gm27445)","ENSMUSG00000028906.16","Epb41","ENSMUSG00000098577.1","Gm27445","ENSMUSG00000028906"
"1023",NA,"polyA plus RNA-seq","n-R5s193 (Gm47301)","ENSMUSG00000064798.1","n-R5s193","ENSMUSG00000106221.1","Gm47301","ENSMUSG00000064798"
"1024",NA,"polyA plus RNA-seq","Tmbim7 (Gm26238)","ENSMUSG00000014529.9","Tmbim7","ENSMUSG00000093279.1","Gm26238","ENSMUSG00000014529"
"1025",NA,"polyA plus RNA-seq","Adam22 (Gm24196)","ENSMUSG00000040537.17","Adam22","ENSMUSG00000095290.1","Gm24196","ENSMUSG00000040537"
"1026",NA,"polyA plus RNA-seq","6030443J06Rik (Gm44363)","ENSMUSG00000097207.7","6030443J06Rik","ENSMUSG00000105029.1","Gm44363","ENSMUSG00000097207"
"1027",NA,"polyA plus RNA-seq","Lmbr1 (Gm23801)","ENSMUSG00000010721.15","Lmbr1","ENSMUSG00000093302.1","Gm23801","ENSMUSG00000010721"
"1028",NA,"polyA plus RNA-seq","Gm7205 (Mir8117)","ENSMUSG00000105020.1","Gm7205","ENSMUSG00000099124.1","Mir8117","ENSMUSG00000105020"
"1029",NA,"polyA plus RNA-seq","Atp8a1 (Gm23617)","ENSMUSG00000037685.15","Atp8a1","ENSMUSG00000094435.1","Gm23617","ENSMUSG00000037685"
"1030",NA,"polyA plus RNA-seq","Adgrl3 (Gm22048)","ENSMUSG00000037605.16","Adgrl3","ENSMUSG00000106611.1","Gm22048","ENSMUSG00000037605"
"1031",NA,"polyA plus RNA-seq","P2rx7 (Mir8115)","ENSMUSG00000029468.17","P2rx7","ENSMUSG00000099324.1","Mir8115","ENSMUSG00000029468"
"1032",NA,"polyA plus RNA-seq","Aacs (Gm27551)","ENSMUSG00000029482.4","Aacs","ENSMUSG00000098350.1","Gm27551","ENSMUSG00000029482"
"1033",NA,"polyA plus RNA-seq","Baz1b (Gm25315)","ENSMUSG00000002748.7","Baz1b","ENSMUSG00000080473.1","Gm25315","ENSMUSG00000002748"
"1034",NA,"polyA plus RNA-seq","Rbm28 (Gm24303)","ENSMUSG00000029701.15","Rbm28","ENSMUSG00000095596.1","Gm24303","ENSMUSG00000029701"
"1035",NA,"polyA plus RNA-seq","Smkr-ps (Gm23049)","ENSMUSG00000045709.10","Smkr-ps","ENSMUSG00000095989.1","Gm23049","ENSMUSG00000045709"
"1036",NA,"polyA plus RNA-seq","Mtpn (Gm23053)","ENSMUSG00000029840.8","Mtpn","ENSMUSG00000095986.1","Gm23053","ENSMUSG00000029840"
"1037",NA,"polyA plus RNA-seq","5430402O13Rik (Mir6371)","ENSMUSG00000085776.8","5430402O13Rik","ENSMUSG00000099221.1","Mir6371","ENSMUSG00000085776"
"1038",NA,"polyA plus RNA-seq","Nat8f3 (Gm27317)","ENSMUSG00000051262.9","Nat8f3","ENSMUSG00000098691.1","Gm27317","ENSMUSG00000051262"
"1039",NA,"polyA plus RNA-seq","Emc3 (Gm23365)","ENSMUSG00000030286.6","Emc3","ENSMUSG00000092760.1","Gm23365","ENSMUSG00000030286"
"1040",NA,"polyA plus RNA-seq","Fxyd4 (Gm25535)","ENSMUSG00000004988.9","Fxyd4","ENSMUSG00000093105.1","Gm25535","ENSMUSG00000004988"
"1041",NA,"polyA plus RNA-seq","Atp6v1e1 (Gm25193)","ENSMUSG00000019210.10","Atp6v1e1","ENSMUSG00000093409.1","Gm25193","ENSMUSG00000019210"
"1042",NA,"polyA plus RNA-seq","Mug-ps1 (Gm27703)","ENSMUSG00000101397.6","Mug-ps1","ENSMUSG00000098864.1","Gm27703","ENSMUSG00000101397"
"1043",NA,"polyA plus RNA-seq","Tspan9 (Gm26338)","ENSMUSG00000030352.14","Tspan9","ENSMUSG00000076327.1","Gm26338","ENSMUSG00000030352"
"1044",NA,"polyA plus RNA-seq","5430401F13Rik (Gm22190)","ENSMUSG00000094113.7","5430401F13Rik","ENSMUSG00000077015.1","Gm22190","ENSMUSG00000094113"
"1045",NA,"polyA plus RNA-seq","Gm6375 (Gm23375)","ENSMUSG00000107950.1","Gm6375","ENSMUSG00000093148.1","Gm23375","ENSMUSG00000107950"
"1046",NA,"polyA plus RNA-seq","Gm21814 (Gm24307)","ENSMUSG00000096299.3","Gm21814","ENSMUSG00000094467.1","Gm24307","ENSMUSG00000096299"
"1047",NA,"polyA plus RNA-seq","Nlrp12 (Mir292b)","ENSMUSG00000078817.4","Nlrp12","ENSMUSG00000104747.1","Mir292b","ENSMUSG00000078817"
"1048",NA,"polyA plus RNA-seq","Gp6 (Gm25349)","ENSMUSG00000078810.4","Gp6","ENSMUSG00000096075.1","Gm25349","ENSMUSG00000078810"
"1049",NA,"polyA plus RNA-seq","Gp6 (Gm24752)","ENSMUSG00000078810.4","Gp6","ENSMUSG00000095246.1","Gm24752","ENSMUSG00000078810"
"1050",NA,"polyA plus RNA-seq","Ptprh (Gm23577)","ENSMUSG00000035429.13","Ptprh","ENSMUSG00000077138.2","Gm23577","ENSMUSG00000035429"
"1051",NA,"polyA plus RNA-seq","Gm4613 (Gm24865)","ENSMUSG00000090467.3","Gm4613","ENSMUSG00000076445.1","Gm24865","ENSMUSG00000090467"
"1052",NA,"polyA plus RNA-seq","A230057D06Rik (Gm23490)","ENSMUSG00000109394.2","A230057D06Rik","ENSMUSG00000095010.1","Gm23490","ENSMUSG00000109394"
"1053",NA,"polyA plus RNA-seq","A230057D06Rik (Mir344h-1)","ENSMUSG00000109394.2","A230057D06Rik","ENSMUSG00000094173.1","Mir344h-1","ENSMUSG00000109394"
"1054",NA,"polyA plus RNA-seq","A230057D06Rik (Mir344h-2)","ENSMUSG00000109394.2","A230057D06Rik","ENSMUSG00000096189.1","Mir344h-2","ENSMUSG00000109394"
"1055",NA,"polyA plus RNA-seq","Fam189a1 (Gm25249)","ENSMUSG00000030518.17","Fam189a1","ENSMUSG00000093212.1","Gm25249","ENSMUSG00000030518"
"1056",NA,"polyA plus RNA-seq","Gm21269 (Mir7234)","ENSMUSG00000108448.2","Gm21269","ENSMUSG00000105381.1","Mir7234","ENSMUSG00000108448"
"1057",NA,"polyA plus RNA-seq","Gm20480 (Gm23192)","ENSMUSG00000092197.1","Gm20480","ENSMUSG00000076389.1","Gm23192","ENSMUSG00000092197"
"1058",NA,"polyA plus RNA-seq","Tmem135 (Gm24659)","ENSMUSG00000039428.11","Tmem135","ENSMUSG00000094780.1","Gm24659","ENSMUSG00000039428"
"1059",NA,"polyA plus RNA-seq","Tmem135 (Gm22171)","ENSMUSG00000039428.11","Tmem135","ENSMUSG00000096631.1","Gm22171","ENSMUSG00000039428"
"1060",NA,"polyA plus RNA-seq","Tenm4 (Mir6394)","ENSMUSG00000048078.16","Tenm4","ENSMUSG00000099030.1","Mir6394","ENSMUSG00000048078"
"1061",NA,"polyA plus RNA-seq","Anapc15 (Gm22655)","ENSMUSG00000030649.18","Anapc15","ENSMUSG00000093388.1","Gm22655","ENSMUSG00000030649"
"1062",NA,"polyA plus RNA-seq","Usp17lc (Gm25774)","ENSMUSG00000058976.4","Usp17lc","ENSMUSG00000080367.1","Gm25774","ENSMUSG00000058976"
"1063",NA,"polyA plus RNA-seq","Olfr617 (Gm26506)","ENSMUSG00000073946.5","Olfr617","ENSMUSG00000096906.1","Gm26506","ENSMUSG00000073946"
"1064",NA,"polyA plus RNA-seq","Tead1 (Gm44462)","ENSMUSG00000055320.17","Tead1","ENSMUSG00000106046.1","Gm44462","ENSMUSG00000055320"
"1065",NA,"polyA plus RNA-seq","Rpl19-ps10 (Gm27684)","ENSMUSG00000108401.1","Rpl19-ps10","ENSMUSG00000099211.1","Gm27684","ENSMUSG00000108401"
"1066",NA,"polyA plus RNA-seq","Gm32884 (Gm25778)","ENSMUSG00000108600.1","Gm32884","ENSMUSG00000080363.1","Gm25778","ENSMUSG00000108600"
"1067",NA,"polyA plus RNA-seq","Adam12 (Gm23631)","ENSMUSG00000054555.11","Adam12","ENSMUSG00000093032.1","Gm23631","ENSMUSG00000054555"
"1068",NA,"polyA plus RNA-seq","Dlgap2 (Gm44347)","ENSMUSG00000047495.15","Dlgap2","ENSMUSG00000106670.1","Gm44347","ENSMUSG00000047495"
"1069",NA,"polyA plus RNA-seq","Rpl19-ps11 (Gm27288)","ENSMUSG00000081094.4","Rpl19-ps11","ENSMUSG00000098798.1","Gm27288","ENSMUSG00000081094"
"1070",NA,"polyA plus RNA-seq","Ank1 (Mir486)","ENSMUSG00000031543.18","Ank1","ENSMUSG00000070084.3","Mir486","ENSMUSG00000031543"
"1071",NA,"polyA plus RNA-seq","Gm15816 (Mir3107)","ENSMUSG00000086741.1","Gm15816","ENSMUSG00000106471.1","Mir3107","ENSMUSG00000086741"
"1072",NA,"polyA plus RNA-seq","Gm45861 (Gm44493)","ENSMUSG00000110333.1","Gm45861","ENSMUSG00000104743.1","Gm44493","ENSMUSG00000110333"
"1073",NA,"polyA plus RNA-seq","Gm1698 (Gm44493)","ENSMUSG00000074404.6","Gm1698","ENSMUSG00000104743.1","Gm44493","ENSMUSG00000074404"
"1074",NA,"polyA plus RNA-seq","Actg-ps1 (Gm23812)","ENSMUSG00000074978.4","Actg-ps1","ENSMUSG00000092897.1","Gm23812","ENSMUSG00000074978"
"1075",NA,"polyA plus RNA-seq","Gm35256 (Gm27628)","ENSMUSG00000110554.1","Gm35256","ENSMUSG00000098594.1","Gm27628","ENSMUSG00000110554"
"1076",NA,"polyA plus RNA-seq","Med26 (Gm28019)","ENSMUSG00000045248.6","Med26","ENSMUSG00000094041.1","Gm28019","ENSMUSG00000045248"
"1077",NA,"polyA plus RNA-seq","Nwd1 (Gm26237)","ENSMUSG00000048148.18","Nwd1","ENSMUSG00000093276.1","Gm26237","ENSMUSG00000048148"
"1078",NA,"polyA plus RNA-seq","4930432K21Rik (Gm25110)","ENSMUSG00000008129.14","4930432K21Rik","ENSMUSG00000080334.1","Gm25110","ENSMUSG00000008129"
"1079",NA,"polyA plus RNA-seq","Gm5159 (Gm44328)","ENSMUSG00000110557.1","Gm5159","ENSMUSG00000105612.1","Gm44328","ENSMUSG00000110557"
"1080",NA,"polyA plus RNA-seq","Gm22701 (Gm47306)","ENSMUSG00000093112.2","Gm22701","ENSMUSG00000105131.1","Gm47306","ENSMUSG00000093112"
"1081",NA,"polyA plus RNA-seq","Rnf166 (Gm24366)","ENSMUSG00000014470.4","Rnf166","ENSMUSG00000093124.1","Gm24366","ENSMUSG00000014470"
"1082",NA,"polyA plus RNA-seq","Pabpn1l (Mir6396)","ENSMUSG00000069867.3","Pabpn1l","ENSMUSG00000098500.1","Mir6396","ENSMUSG00000069867"
"1083",NA,"polyA plus RNA-seq","Disc1 (Gm22197)","ENSMUSG00000043051.17","Disc1","ENSMUSG00000080516.1","Gm22197","ENSMUSG00000043051"
"1084",NA,"polyA plus RNA-seq","Cntn5 (Gm26195)","ENSMUSG00000039488.15","Cntn5","ENSMUSG00000092776.1","Gm26195","ENSMUSG00000039488"
"1085",NA,"polyA plus RNA-seq","Cntn5 (Gm24496)","ENSMUSG00000039488.15","Cntn5","ENSMUSG00000093959.1","Gm24496","ENSMUSG00000039488"
"1086",NA,"polyA plus RNA-seq","Cntn5 (Gm25086)","ENSMUSG00000039488.15","Cntn5","ENSMUSG00000096815.1","Gm25086","ENSMUSG00000039488"
"1087",NA,"polyA plus RNA-seq","Maml2 (Gm22643)","ENSMUSG00000031925.17","Maml2","ENSMUSG00000093092.1","Gm22643","ENSMUSG00000031925"
"1088",NA,"polyA plus RNA-seq","Zfp558 (Gm22854)","ENSMUSG00000074500.11","Zfp558","ENSMUSG00000092714.1","Gm22854","ENSMUSG00000074500"
"1089",NA,"polyA plus RNA-seq","Opcml (Gm44316)","ENSMUSG00000062257.13","Opcml","ENSMUSG00000106021.1","Gm44316","ENSMUSG00000062257"
"1090",NA,"polyA plus RNA-seq","Gm8543 (Gm25032)","ENSMUSG00000111684.1","Gm8543","ENSMUSG00000093152.1","Gm25032","ENSMUSG00000111684"
"1091",NA,"polyA plus RNA-seq","Grik4 (Gm27509)","ENSMUSG00000032017.14","Grik4","ENSMUSG00000076355.2","Gm27509","ENSMUSG00000032017"
"1092",NA,"polyA plus RNA-seq","A730043L09Rik (Gm25603)","ENSMUSG00000111232.1","A730043L09Rik","ENSMUSG00000088986.1","Gm25603","ENSMUSG00000111232"
"1093",NA,"polyA plus RNA-seq","Lipc (Gm25149)","ENSMUSG00000032207.10","Lipc","ENSMUSG00000087744.1","Gm25149","ENSMUSG00000032207"
"1094",NA,"polyA plus RNA-seq","Gm44503 (Gm27353)","ENSMUSG00000089865.2","Gm44503","ENSMUSG00000098589.2","Gm27353","ENSMUSG00000089865"
"1095",NA,"polyA plus RNA-seq","Ccpg1 (Gm27353)","ENSMUSG00000034563.16","Ccpg1","ENSMUSG00000098589.2","Gm27353","ENSMUSG00000034563"
"1096",NA,"polyA plus RNA-seq","Cpne4 (Gm23391)","ENSMUSG00000032564.16","Cpne4","ENSMUSG00000088204.1","Gm23391","ENSMUSG00000032564"
"1097",NA,"polyA plus RNA-seq","4833445I07Rik (Mir191)","ENSMUSG00000103103.1","4833445I07Rik","ENSMUSG00000105497.1","Mir191","ENSMUSG00000103103"
"1098",NA,"polyA plus RNA-seq","Ppp1r14c (Gm24482)","ENSMUSG00000040653.6","Ppp1r14c","ENSMUSG00000080655.1","Gm24482","ENSMUSG00000040653"
"1099",NA,"polyA plus RNA-seq","Gm4777 (Gm22566)","ENSMUSG00000112597.1","Gm4777","ENSMUSG00000093282.1","Gm22566","ENSMUSG00000112597"
"1100",NA,"polyA plus RNA-seq","L3mbtl3 (Gm27754)","ENSMUSG00000039089.15","L3mbtl3","ENSMUSG00000098898.1","Gm27754","ENSMUSG00000039089"
"1101",NA,"polyA plus RNA-seq","Gm40638 (Gm24271)","ENSMUSG00000110898.1","Gm40638","ENSMUSG00000076282.1","Gm24271","ENSMUSG00000110898"
"1102",NA,"polyA plus RNA-seq","Sh3rf3 (Gm27672)","ENSMUSG00000037990.18","Sh3rf3","ENSMUSG00000098653.1","Gm27672","ENSMUSG00000037990"
"1103",NA,"polyA plus RNA-seq","Chst3 (Gm22117)","ENSMUSG00000057337.13","Chst3","ENSMUSG00000077090.1","Gm22117","ENSMUSG00000057337"
"1104",NA,"polyA plus RNA-seq","Sgpl1 (Gm44308)","ENSMUSG00000020097.14","Sgpl1","ENSMUSG00000104762.1","Gm44308","ENSMUSG00000020097"
"1105",NA,"polyA plus RNA-seq","Gm5134 (Mir6409)","ENSMUSG00000033255.8","Gm5134","ENSMUSG00000098817.1","Mir6409","ENSMUSG00000033255"
"1106",NA,"polyA plus RNA-seq","4921516A02Rik (Mir6410)","ENSMUSG00000112652.1","4921516A02Rik","ENSMUSG00000098932.1","Mir6410","ENSMUSG00000112652"
"1107",NA,"polyA plus RNA-seq","Gm16106 (Gm25595)","ENSMUSG00000082828.1","Gm16106","ENSMUSG00000076228.1","Gm25595","ENSMUSG00000082828"
"1108",NA,"polyA plus RNA-seq","Gm3523 (Gm22582)","ENSMUSG00000111121.1","Gm3523","ENSMUSG00000076238.1","Gm22582","ENSMUSG00000111121"
"1109",NA,"polyA plus RNA-seq","Gm36283 (Gm25591)","ENSMUSG00000112532.1","Gm36283","ENSMUSG00000093762.1","Gm25591","ENSMUSG00000112532"
"1110",NA,"polyA plus RNA-seq","Lemd3 (Gm23632)","ENSMUSG00000048661.14","Lemd3","ENSMUSG00000093030.1","Gm23632","ENSMUSG00000048661"
"1111",NA,"polyA plus RNA-seq","Xpot (Gm24330)","ENSMUSG00000034667.8","Xpot","ENSMUSG00000092841.1","Gm24330","ENSMUSG00000034667"
"1112",NA,"polyA plus RNA-seq","Ankrd52 (Gm25361)","ENSMUSG00000014498.9","Ankrd52","ENSMUSG00000094650.1","Gm25361","ENSMUSG00000014498"
"1113",NA,"polyA plus RNA-seq","Mdh1 (Gm22990)","ENSMUSG00000020321.15","Mdh1","ENSMUSG00000093168.1","Gm22990","ENSMUSG00000020321"
"1114",NA,"polyA plus RNA-seq","F630206G17Rik (Gm22751)","ENSMUSG00000086686.1","F630206G17Rik","ENSMUSG00000076031.1","Gm22751","ENSMUSG00000086686"
"1115",NA,"polyA plus RNA-seq","Tom1l2 (Gm27711)","ENSMUSG00000000538.18","Tom1l2","ENSMUSG00000098349.1","Gm27711","ENSMUSG00000000538"
"1116",NA,"polyA plus RNA-seq","Arhgap44 (Gm25991)","ENSMUSG00000033389.16","Arhgap44","ENSMUSG00000076394.1","Gm25991","ENSMUSG00000033389"
"1117",NA,"polyA plus RNA-seq","Dnah2 (Gm27493)","ENSMUSG00000005237.14","Dnah2","ENSMUSG00000098432.1","Gm27493","ENSMUSG00000005237"
"1118",NA,"polyA plus RNA-seq","Gm12318 (Gm22760)","ENSMUSG00000082983.1","Gm12318","ENSMUSG00000076232.1","Gm22760","ENSMUSG00000082983"
"1119",NA,"polyA plus RNA-seq","Ube2g1 (Gm25678)","ENSMUSG00000020794.13","Ube2g1","ENSMUSG00000092725.1","Gm25678","ENSMUSG00000020794"
"1120",NA,"polyA plus RNA-seq","Myo19 (Gm23564)","ENSMUSG00000020527.14","Myo19","ENSMUSG00000092644.1","Gm23564","ENSMUSG00000020527"
"1121",NA,"polyA plus RNA-seq","Mir142hg (Mir142)","ENSMUSG00000084796.1","Mir142hg","ENSMUSG00000105196.1","Mir142","ENSMUSG00000084796"
"1122",NA,"polyA plus RNA-seq","Plxdc1 (Gm22461)","ENSMUSG00000017417.14","Plxdc1","ENSMUSG00000093013.1","Gm22461","ENSMUSG00000017417"
"1123",NA,"polyA plus RNA-seq","Rpl19 (Gm27597)","ENSMUSG00000017404.12","Rpl19","ENSMUSG00000098992.1","Gm27597","ENSMUSG00000017404"
"1124",NA,"polyA plus RNA-seq","Cdk12 (Gm27399)","ENSMUSG00000003119.14","Cdk12","ENSMUSG00000098827.1","Gm27399","ENSMUSG00000003119"
"1125",NA,"polyA plus RNA-seq","Gm11619 (Gm25593)","ENSMUSG00000082478.1","Gm11619","ENSMUSG00000076227.1","Gm25593","ENSMUSG00000082478"
"1126",NA,"polyA plus RNA-seq","Psmb5-ps (Gm22920)","ENSMUSG00000080992.1","Psmb5-ps","ENSMUSG00000076129.1","Gm22920","ENSMUSG00000080992"
"1127",NA,"polyA plus RNA-seq","Gm11659 (Gm47310)","ENSMUSG00000085134.1","Gm11659","ENSMUSG00000105413.1","Gm47310","ENSMUSG00000085134"
"1128",NA,"polyA plus RNA-seq","Tanc2 (Gm23990)","ENSMUSG00000053580.16","Tanc2","ENSMUSG00000080681.1","Gm23990","ENSMUSG00000053580"
"1129",NA,"polyA plus RNA-seq","Slc16a6 (Gm25540)","ENSMUSG00000041920.14","Slc16a6","ENSMUSG00000080530.1","Gm25540","ENSMUSG00000041920"
"1130",NA,"polyA plus RNA-seq","Rbfox3 (Gm25040)","ENSMUSG00000025576.17","Rbfox3","ENSMUSG00000077065.1","Gm25040","ENSMUSG00000025576"
"1131",NA,"polyA plus RNA-seq","Aatk (Mir338)","ENSMUSG00000025375.15","Aatk","ENSMUSG00000065600.1","Mir338","ENSMUSG00000025375"
"1132",NA,"polyA plus RNA-seq","4930448C13Rik (Gm27682)","ENSMUSG00000113644.1","4930448C13Rik","ENSMUSG00000099215.1","Gm27682","ENSMUSG00000113644"
"1133",NA,"polyA plus RNA-seq","Greb1 (Gm44305)","ENSMUSG00000036523.16","Greb1","ENSMUSG00000105567.1","Gm44305","ENSMUSG00000036523"
"1134",NA,"polyA plus RNA-seq","2310016D03Rik (Gm25865)","ENSMUSG00000102098.1","2310016D03Rik","ENSMUSG00000088872.1","Gm25865","ENSMUSG00000102098"
"1135",NA,"polyA plus RNA-seq","Rn7s2 (Gm47305)","ENSMUSG00000099250.1","Rn7s2","ENSMUSG00000105398.1","Gm47305","ENSMUSG00000099250"
"1136",NA,"polyA plus RNA-seq","Ccdc175 (Gm24466)","ENSMUSG00000021086.5","Ccdc175","ENSMUSG00000095382.1","Gm24466","ENSMUSG00000021086"
"1137",NA,"polyA plus RNA-seq","n-R5s64 (Gm47285)","ENSMUSG00000075973.1","n-R5s64","ENSMUSG00000106297.1","Gm47285","ENSMUSG00000075973"
"1138",NA,"polyA plus RNA-seq","Tmem63c (Gm25847)","ENSMUSG00000034145.14","Tmem63c","ENSMUSG00000080443.1","Gm25847","ENSMUSG00000034145"
"1139",NA,"polyA plus RNA-seq","Nrxn3 (Gm23989)","ENSMUSG00000066392.11","Nrxn3","ENSMUSG00000080680.1","Gm23989","ENSMUSG00000066392"
"1140",NA,"polyA plus RNA-seq","Catsperb (Gm24542)","ENSMUSG00000047014.7","Catsperb","ENSMUSG00000077058.1","Gm24542","ENSMUSG00000047014"
"1141",NA,"polyA plus RNA-seq","Unc79 (Gm44324)","ENSMUSG00000021198.16","Unc79","ENSMUSG00000105998.1","Gm44324","ENSMUSG00000021198"
"1142",NA,"polyA plus RNA-seq","Mirg (Mir409)","ENSMUSG00000097391.8","Mirg","ENSMUSG00000105849.1","Mir409","ENSMUSG00000097391"
"1143",NA,"polyA plus RNA-seq","Aspg (Mir3073a)","ENSMUSG00000037686.6","Aspg","ENSMUSG00000093090.1","Mir3073a","ENSMUSG00000037686"
"1144",NA,"polyA plus RNA-seq","Gm24022 (Gm24022)","ENSMUSG00000092737.2","Gm24022","ENSMUSG00000104594.1","Gm24022","ENSMUSG00000092737"
"1145",NA,"polyA plus RNA-seq","Ighv1-2 (Mir7094-1)","ENSMUSG00000102524.1","Ighv1-2","ENSMUSG00000105438.1","Mir7094-1","ENSMUSG00000102524"
"1146",NA,"polyA plus RNA-seq","Ighv1-5 (Mir7094-2)","ENSMUSG00000096499.2","Ighv1-5","ENSMUSG00000098357.1","Mir7094-2","ENSMUSG00000096499"
"1147",NA,"polyA plus RNA-seq","Gm48618 (Gm44372)","ENSMUSG00000113304.1","Gm48618","ENSMUSG00000105984.1","Gm44372","ENSMUSG00000113304"
"1148",NA,"polyA plus RNA-seq","Wdr60 (Gm23190)","ENSMUSG00000042050.8","Wdr60","ENSMUSG00000096694.1","Gm23190","ENSMUSG00000042050"
"1149",NA,"polyA plus RNA-seq","Gm11285 (Gm26300)","ENSMUSG00000084072.1","Gm11285","ENSMUSG00000076237.1","Gm26300","ENSMUSG00000084072"
"1150",NA,"polyA plus RNA-seq","2610307P16Rik (Mir6368)","ENSMUSG00000085936.7","2610307P16Rik","ENSMUSG00000099158.1","Mir6368","ENSMUSG00000085936"
"1151",NA,"polyA plus RNA-seq","Gcnt2 (Mir5124a)","ENSMUSG00000021360.16","Gcnt2","ENSMUSG00000093269.1","Mir5124a","ENSMUSG00000021360"
"1152",NA,"polyA plus RNA-seq","6720427I07Rik (Mirlet7f-1)","ENSMUSG00000097375.3","6720427I07Rik","ENSMUSG00000105621.1","Mirlet7f-1","ENSMUSG00000097375"
"1153",NA,"polyA plus RNA-seq","Kif27 (Mir6369)","ENSMUSG00000060176.4","Kif27","ENSMUSG00000098258.1","Mir6369","ENSMUSG00000060176"
"1154",NA,"polyA plus RNA-seq","Gm48228 (Gm25649)","ENSMUSG00000114036.1","Gm48228","ENSMUSG00000094096.1","Gm25649","ENSMUSG00000114036"
"1155",NA,"polyA plus RNA-seq","2010111I01Rik (Mir24-1)","ENSMUSG00000021458.17","2010111I01Rik","ENSMUSG00000105904.1","Mir24-1","ENSMUSG00000021458"
"1156",NA,"polyA plus RNA-seq","Trip13 (Gm25197)","ENSMUSG00000021569.10","Trip13","ENSMUSG00000095943.1","Gm25197","ENSMUSG00000021569"
"1157",NA,"polyA plus RNA-seq","Ftl1-ps1 (Mir692-3)","ENSMUSG00000062382.9","Ftl1-ps1","ENSMUSG00000076033.1","Mir692-3","ENSMUSG00000062382"
"1158",NA,"polyA plus RNA-seq","Gm4149 (Mir682)","ENSMUSG00000074800.4","Gm4149","ENSMUSG00000076236.1","Mir682","ENSMUSG00000074800"
"1159",NA,"polyA plus RNA-seq","9330111N05Rik (Gm25241)","ENSMUSG00000097098.8","9330111N05Rik","ENSMUSG00000092650.1","Gm25241","ENSMUSG00000097098"
"1160",NA,"polyA plus RNA-seq","Gm8399 (Gm25241)","ENSMUSG00000043889.6","Gm8399","ENSMUSG00000092650.1","Gm25241","ENSMUSG00000043889"
"1161",NA,"polyA plus RNA-seq","Acot12 (Gm27656)","ENSMUSG00000021620.4","Acot12","ENSMUSG00000099004.1","Gm27656","ENSMUSG00000021620"
"1162",NA,"polyA plus RNA-seq","Zswim6 (Gm22118)","ENSMUSG00000032846.10","Zswim6","ENSMUSG00000093334.2","Gm22118","ENSMUSG00000032846"
"1163",NA,"polyA plus RNA-seq","Rpl19-ps4 (Gm27506)","ENSMUSG00000091818.3","Rpl19-ps4","ENSMUSG00000098694.1","Gm27506","ENSMUSG00000091818"
"1164",NA,"polyA plus RNA-seq","Nrg3 (Gm27332)","ENSMUSG00000041014.17","Nrg3","ENSMUSG00000098723.1","Gm27332","ENSMUSG00000041014"
"1165",NA,"polyA plus RNA-seq","Mcpt8 (Mir6949)","ENSMUSG00000022157.8","Mcpt8","ENSMUSG00000098961.1","Mir6949","ENSMUSG00000022157"
"1166",NA,"polyA plus RNA-seq","Cpb2 (Gm44482)","ENSMUSG00000021999.9","Cpb2","ENSMUSG00000104689.1","Gm44482","ENSMUSG00000021999"
"1167",NA,"polyA plus RNA-seq","Diaph3 (Gm23438)","ENSMUSG00000022021.14","Diaph3","ENSMUSG00000077948.2","Gm23438","ENSMUSG00000022021"
"1168",NA,"polyA plus RNA-seq","Gm33525 (Gm27441)","ENSMUSG00000115229.1","Gm33525","ENSMUSG00000098772.1","Gm27441","ENSMUSG00000115229"
"1169",NA,"polyA plus RNA-seq","Abcc4 (Mir6391)","ENSMUSG00000032849.14","Abcc4","ENSMUSG00000098433.1","Mir6391","ENSMUSG00000032849"
